id,subject_type,subject_id,predicate,value,source_id,evidence_status,extracted_by,extractor_run_id,reviewed_by,reviewed_at,valid_from,valid_to,notes
asrt_bulk_8a5473ced14b31dd,product,prod_f63dd1268b6e12c7,description,"Application for locating, planning and paying for EV fast-charging sessions across Morocco.",src_0aeaf7bbb4111bf3,provider_claim_only,ai_assisted_research,batch_001_release_004,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Application feature bullet states it locates, organises and pays for charging; page reports more than 100 charging points in Morocco."
asrt_bulk_8a97b034e6a9f3e5,organisation,org_6d53c1b9743e7ec9,country_of_origin,ZA,src_a007594faa6d6482,provider_claim_only,ai_assisted_research,batch_001_release_004,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Homepage section on the national network names ChargePocket and describes its live map, charger details, sessions and payments."
asrt_bulk_8aead69c674a73ae,product,prod_353718ec5630f5cc,description,"Forecasting software using historical data, statistical models and machine learning for demand, supply and other energy-market outcomes.",src_d129bd0549b7a8a2,provider_claim_only,ai_assisted_research,batch_001_release_007,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Opening product overview, Data-driven Process and Features sections."
asrt_bulk_8af02ed1ec19513f,product,prod_99b7bcd9a368219b,description,National Infrastructure Systems Model used for integrated infrastructure planning.,src_c884b377e1fc531b,public_source,ai_assisted_research,batch_001_release_009,kaykluz,2026-08-02,,,Human reviewed. Source locator: IMPACCT Framework paragraph names NISMOD for national infrastructure planning.
asrt_bulk_8b06e0f2a7f2d73d,product,prod_dc72bea09d0725f4,organisation_id,org_ccaab0a9973b7404,src_ad5d15b92aa2776d,provider_claim_only,ai_assisted_research,batch_001_release_004,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Homepage 'Now live across Egypt' and feature sections describe the wallet, map, availability and session records."
asrt_bulk_8b10383ffa11de71,organisation,org_7245d69e568dc70a,website,https://digital-energy.eu/en/projects/vittoria-technology,src_85884b03ae89ab9b,independently_evidenced,ai_assisted_research,batch_001_release_008,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Project at a Glance, Solution, How It Works and Results So Far sections name the platform and describe real-world operator use across sub-Saharan Africa."
asrt_bulk_8be3338029876f3d,product,prod_acf9505b6591bcdc,access_model,open_source,src_49525542a4a0aa7a,provider_claim_only,ai_assisted_research,batch_001_release_010,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Governments and Industry and Think Tanks sections list applications in Nigeria, Ethiopia, Kenya, Tanzania, Madagascar, Benin and other African contexts."
asrt_bulk_8c051f55fb6e0d72,product,prod_76e1cb9631e5da42,name,ARC Ride Mobile App,src_1fd4de155f438bff,provider_claim_only,ai_assisted_research,batch_001_release_003,kaykluz,2026-08-02,,,Human reviewed. Source locator: FAQ answer to 'Where can I swap batteries' states that cabinets are deployed across Nairobi and can be found using the mobile app.
asrt_bulk_8c327cfa7daa036f,organisation,org_e6912eb1478e941d,origin_classification,africa_built,src_419b4f8f3ed72377,independently_evidenced,ai_assisted_research,batch_001_release_009,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Project description names PowerPay and describes monitoring, revenue collection, asset management and energy-use tracking; page reports current use in East Africa."
asrt_bulk_8ceb281af26549a9,organisation,org_530820839614a2eb,country_of_origin,US,src_7de3c1f07aa1a7fc,provider_claim_only,ai_assisted_research,batch_001_release_002,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Solution section stating that IoT, smart-meter and RTU data is aggregated with ArcGIS GeoEvent Server to update feature layers."
asrt_bulk_8d05c34246ebf073,organisation,org_b4e978f005016067,origin_classification,public_or_open_infrastructure,src_c884b377e1fc531b,public_source,ai_assisted_research,batch_001_release_007,kaykluz,2026-08-02,,,Human reviewed. Source locator: IMPACCT Framework finance paragraph names MINFin for developing national climate-finance strategies.
asrt_bulk_8d3cfd026cbdd4ca,organisation,org_14ddaae613b81fe5,headquarters_country,MA,src_4acfd42725b98b4e,provider_claim_only,ai_assisted_research,batch_001_release_004,kaykluz,2026-08-02,,,"Human reviewed. Source locator: About this app section describes live charging discovery, availability, remote start/stop and payments; developer address is in Rabat, Morocco."
asrt_bulk_8d595eec29de9d6f,product,prod_642f0da0b4e417a3,website,https://fekra-egy.com/ev-charging/,src_de00f697c22cfe83,provider_claim_only,ai_assisted_research,batch_001_release_004,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Featured Product and All-in-one EV Charging Software Management sections name Pika EV Drive and list station, session and smart-energy controls; page gives Cairo headquarters."
asrt_bulk_8d6b289b91b2f71e,product,prod_83e8647b12c0f40a,organisation_id,org_7e4e5bedaec641be,src_a1861482fff6a50d,independently_evidenced,ai_assisted_research,batch_001_release_003,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Sections 'Connecting Displaced Communities' and 'Powering Business', especially the introduction of SparkMeter prepaid meters and transfer of remaining connections to BECO."
asrt_bulk_8e2492a34fdd6553,organisation,org_d669749a39dbc6b6,name,Johannesburg Stock Exchange,src_c2df3e2d24c3763b,provider_claim_only,ai_assisted_research,batch_001_release_001,kaykluz,2026-08-02,,,Human reviewed. Source locator: Market overview states its South African and wider African purpose and access to a platform for buying and selling carbon credits and renewable-energy certificates.
asrt_bulk_8e303acbed331fcc,product,prod_09961473d83843e4,lifecycle_status,active,src_c884b377e1fc531b,public_source,ai_assisted_research,batch_001_release_007,kaykluz,2026-08-02,,,Human reviewed. Source locator: Model Integration / IMPACCT Framework paragraph names FlexTool for evaluating power-system flexibility from OSeMOSYS results.
asrt_bulk_8e4aac9634a58146,product,prod_3b9526941c4a04c6,description,"Real-time geospatial event-processing software that ingests sensor streams, updates map features and supports operational alerts and dashboards.",src_7de3c1f07aa1a7fc,provider_claim_only,ai_assisted_research,batch_001_release_002,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Solution section stating that IoT, smart-meter and RTU data is aggregated with ArcGIS GeoEvent Server to update feature layers."
asrt_bulk_8e583d6e6004fc3c,product,prod_54cb1b174fd192ac,lifecycle_status,active,src_c884b377e1fc531b,public_source,ai_assisted_research,batch_001_release_007,kaykluz,2026-08-02,,,Human reviewed. Source locator: IMPACCT Framework finance paragraph names MINFin for developing national climate-finance strategies.
asrt_bulk_8e5f2b45a14cb675,product,prod_a4f1a4a52c37c33c,description,"A last-mile operations and PAYGo platform for leases, payments, customers, inventory, field service and device integrations.",src_36ff3d019dab7c6f,provider_claim_only,ai_assisted_research,batch_001_release_009,kaykluz,2026-08-02,,,Human reviewed. Source locator: Overview paragraphs identifying Kazang Solar as a Zambian PAYGo solar distributor and stating it adopted PaygOps in late 2022.
asrt_bulk_8e6b332ceea3ceab,deployment,dep_6c7d4295f3f84919,customer_name,Uganda Electricity Distribution Company Limited,src_1aba15c2ac9250fc,provider_claim_only,ai_assisted_research,batch_001_release_009,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Solution paragraph selecting ArcGIS Enterprise and Results paragraphs stating installation in 2018, portal deployment, dashboards and spatial analysis."
asrt_bulk_8e9a4ac790a04569,deployment,dep_621d5c7586b993f8,product_id,prod_83e8647b12c0f40a,src_a1861482fff6a50d,independently_evidenced,ai_assisted_research,batch_001_release_003,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Sections 'Connecting Displaced Communities' and 'Powering Business', especially the introduction of SparkMeter prepaid meters and transfer of remaining connections to BECO."
asrt_bulk_8f3b3ca07a327746,product,prod_5ace380c4742b933,primary_category_id,cat_ci_behind_meter,src_afd975f932305487,provider_claim_only,ai_assisted_research,batch_001_release_001,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Introduction: the Elon Smart Water Solution includes hardware, a mobile app and a cloud services platform; About page states the IP and manufacturing are South African."
asrt_bulk_8f645f0d3cc483dd,product,prod_d6cc37a1cf2d1294,access_model,open_source,src_978f6fdd465962a6,provider_claim_only,ai_assisted_research,batch_001_release_006,kaykluz,2026-08-02,,,Human reviewed. Source locator: README introduction and cited paper identify the open model and its demonstration in Africa.
asrt_bulk_8f743397e1995f67,organisation,org_b9fc077cac046000,headquarters_country,ZA,src_2a5c99c65a3533f8,provider_claim_only,ai_assisted_research,batch_001_release_002,kaykluz,2026-08-02,,,"Human reviewed. Source locator: About Company; Who is Smart-View Technology; Analytics, Machine Learning & Reporting; Our Location."
asrt_bulk_903f71292d721187,organisation,org_a05bce318bbf4ea0,name,ARC Ride,src_1fd4de155f438bff,provider_claim_only,ai_assisted_research,batch_001_release_003,kaykluz,2026-08-02,,,Human reviewed. Source locator: FAQ answer to 'Where can I swap batteries' states that cabinets are deployed across Nairobi and can be found using the mobile app.
asrt_bulk_90c99379dbb82736,organisation,org_4ac6c37b6348829f,headquarters_country,KE,src_75449c38606a534e,independently_evidenced,ai_assisted_research,batch_001_release_008,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Project description and Key milestones sections identify the Kenya-based SaaS platform, functions and pilot integrations."
asrt_bulk_9121a186a205cf98,organisation,org_d48d027ab1a1011c,name,Open Access Energy,src_8055fc93905afd67,provider_claim_only,ai_assisted_research,batch_001_release_012,kaykluz,2026-08-02,,,Human reviewed. Source locator: Our Solutions / Energypro Marketplace section describes renewable-electricity sourcing and the page identifies South African wheeling operations.
asrt_bulk_9168a3ecc272b871,product,prod_7ca64cacd469d465,website,https://solink.co.za/core/,src_c563b254a72836d5,provider_claim_only,ai_assisted_research,batch_001_release_007,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Sections 'What is SOLINK Core?' and 'How SOLINK Core Works', steps 01 through 04."
asrt_bulk_9182b60362df5994,organisation,org_41b9fcad44ad911b,website,https://www.autopv.io/,src_b587f5fa42612646,public_source,ai_assisted_research,batch_001_release_005,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Winner profile, paragraphs describing 7Secondsolar's Cape Town headquarters and AutoPV functions, plus Contact Data."
asrt_bulk_920427ea787a6658,organisation,org_5d4d39fbfe878d2c,origin_classification,africa_built,src_de00f697c22cfe83,provider_claim_only,ai_assisted_research,batch_001_release_004,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Featured Product and All-in-one EV Charging Software Management sections name Pika EV Drive and list station, session and smart-energy controls; page gives Cairo headquarters."
asrt_bulk_93072e43fa1f8eee,product,prod_fbd4ec7d619dc446,primary_category_id,cat_engineering_design_simulation,src_b587f5fa42612646,public_source,ai_assisted_research,batch_001_release_005,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Winner profile, paragraphs describing 7Secondsolar's Cape Town headquarters and AutoPV functions, plus Contact Data."
asrt_bulk_938a891c1d543992,organisation,org_41b9fcad44ad911b,country_of_origin,ZA,src_b587f5fa42612646,public_source,ai_assisted_research,batch_001_release_005,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Winner profile, paragraphs describing 7Secondsolar's Cape Town headquarters and AutoPV functions, plus Contact Data."
asrt_bulk_93a1cfacacc99886,organisation,org_d48d027ab1a1011c,headquarters_country,ZA,src_8055fc93905afd67,provider_claim_only,ai_assisted_research,batch_001_release_012,kaykluz,2026-08-02,,,Human reviewed. Source locator: Our Solutions / Energypro Marketplace section describes renewable-electricity sourcing and the page identifies South African wheeling operations.
asrt_bulk_940944b807d5f810,product,prod_d5b79f9c98ecce44,access_model,commercial,src_19cbb51c9737fa08,provider_claim_only,ai_assisted_research,batch_001_release_011,kaykluz,2026-08-02,,,Human reviewed. Source locator: Launch Platform > NetVend product entry.
asrt_bulk_940de2ea03a48f70,organisation,org_e7a91741bca86f28,country_of_origin,KE,src_3fed97da9ebf5a38,provider_claim_only,ai_assisted_research,batch_001_release_012,kaykluz,2026-08-02,,,"Human reviewed. Source locator: SteamaCo Product Suite, 'Nimbus AMI' product block."
asrt_bulk_941a33f23d928d64,product,prod_dc72bea09d0725f4,name,EV Node,src_ad5d15b92aa2776d,provider_claim_only,ai_assisted_research,batch_001_release_004,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Homepage 'Now live across Egypt' and feature sections describe the wallet, map, availability and session records."
asrt_bulk_94306574d4d199d0,deployment,dep_a7c8d5b7c82274d7,product_id,prod_3e36972ea2d29b21,src_02027067a2b6f47d,provider_claim_only,ai_assisted_research,batch_001_release_002,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Paragraphs dated April 19, 2012 stating successful go-live, remote meter reads, MDUS integration and continuous exchange with SAP for Utilities."
asrt_bulk_943a20f29ef72858,product,prod_b91aa7029d7054cd,primary_category_id,cat_ci_behind_meter,src_2a5c99c65a3533f8,provider_claim_only,ai_assisted_research,batch_001_release_002,kaykluz,2026-08-02,,,"Human reviewed. Source locator: About Company; Who is Smart-View Technology; Analytics, Machine Learning & Reporting; Our Location."
asrt_bulk_9447307cc556ed3d,product,prod_d5b79f9c98ecce44,organisation_id,org_99b1e294a6715f25,src_19cbb51c9737fa08,provider_claim_only,ai_assisted_research,batch_001_release_011,kaykluz,2026-08-02,,,Human reviewed. Source locator: Launch Platform > NetVend product entry.
asrt_bulk_94949d2ead58aa3f,product,prod_63cceeebf437dc69,name,Plentify HEMS Cloud Platform,src_d4d68c56788ce4d7,customer_confirmed,ai_assisted_research,batch_001_release_008,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Project at a Glance, Solution and How It Works sections name eThekwini, Plentify HEMS, virtual-power-plant functions and the early-pilot status."
asrt_bulk_94afdb8aa33c4aa6,product,prod_b91aa7029d7054cd,lifecycle_status,active,src_2a5c99c65a3533f8,provider_claim_only,ai_assisted_research,batch_001_release_002,kaykluz,2026-08-02,,,"Human reviewed. Source locator: About Company; Who is Smart-View Technology; Analytics, Machine Learning & Reporting; Our Location."
asrt_bulk_94b0a266e20412e2,organisation,org_99b1e294a6715f25,country_of_origin,ZA,src_19cbb51c9737fa08,provider_claim_only,ai_assisted_research,batch_001_release_010,kaykluz,2026-08-02,,,Human reviewed. Source locator: Launch Platform > NetMaps product entry.
asrt_bulk_94c3ed319e70356c,product,prod_bc70438d15454ac9,website,https://www.gevernova.com/software/products/grid-os,src_c7616caa46f7a0c2,provider_claim_only,ai_assisted_research,batch_001_release_013,kaykluz,2026-08-02,,,Human reviewed. Source locator: Opening announcement and ICC technology list naming a Wide Area Monitoring System designed for grid stability.
asrt_bulk_94d80c490d161899,product,prod_daa50f9ebedcc7b0,website,https://www.energyaccessexplorer.org/,src_c884b377e1fc531b,public_source,ai_assisted_research,batch_001_release_011,kaykluz,2026-08-02,,,Human reviewed. Source locator: EAE description and IMPACCT Framework paragraph identify the tool for priority-area and energy-access planning.
asrt_bulk_94e60d4c3abab45a,deployment,dep_c12f3d3769ac31c2,country_iso2,NG,src_4319a4161634cca0,provider_claim_only,ai_assisted_research,batch_001_release_001,kaykluz,2026-08-02,,,Human reviewed. Source locator: Section 'How Does Aspire Use SHYFT Technology?' and the 'Impact Hub & Google Launch Pad' fully deployed project block.
asrt_bulk_952ed675952f55f7,organisation,org_063aba978073ba5d,country_of_origin,ZA,src_5d32c0903dfe6e9c,provider_claim_only,ai_assisted_research,batch_001_release_011,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Sections 'Download the Citiq app' and 'Manage your utilities on the go', plus the statement that the technology is locally built in South Africa."
asrt_bulk_9531a1fdfe61481a,product,prod_83e8647b12c0f40a,website,https://www.sparkmeter.io/,src_a1861482fff6a50d,independently_evidenced,ai_assisted_research,batch_001_release_003,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Sections 'Connecting Displaced Communities' and 'Powering Business', especially the introduction of SparkMeter prepaid meters and transfer of remaining connections to BECO."
asrt_bulk_953ac46712543ba4,product,prod_daa50f9ebedcc7b0,lifecycle_status,active,src_c884b377e1fc531b,public_source,ai_assisted_research,batch_001_release_011,kaykluz,2026-08-02,,,Human reviewed. Source locator: EAE description and IMPACCT Framework paragraph identify the tool for priority-area and energy-access planning.
asrt_bulk_956192e9bce46d1c,product,prod_dfff8365390e2421,primary_category_id,cat_emobility_battery_networks,src_0df75f7550839b7c,provider_claim_only,ai_assisted_research,batch_001_release_004,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Fleet Management feature explicitly names the Kofa Fleet Platform and describes rider access, purchases and running-cost management."
asrt_bulk_960f972eb444d2dc,product,prod_bc70438d15454ac9,primary_category_id,cat_transmission_system_operation,src_c7616caa46f7a0c2,provider_claim_only,ai_assisted_research,batch_001_release_013,kaykluz,2026-08-02,,,Human reviewed. Source locator: Opening announcement and ICC technology list naming a Wide Area Monitoring System designed for grid stability.
asrt_bulk_967e2183b93a1591,product,prod_37d006103d63d180,website,https://climatecompatiblegrowth.com/international-partnerships/data-and-tools/modelling-tools-and-frameworks/,src_c884b377e1fc531b,public_source,ai_assisted_research,batch_001_release_006,kaykluz,2026-08-02,,,Human reviewed. Source locator: IMPACCT Framework finance paragraph identifies FinTrack as the source of financing terms.
asrt_bulk_96b52d3a3e1ffaae,product,prod_5d86400ebf4fde2e,description,Toolset for generating and incorporating input data into electrification plans.,src_a6c915fb6879f499,public_source,ai_assisted_research,batch_001_release_010,kaykluz,2026-08-02,,,Human reviewed. Source locator: Paragraph beginning 'The GEP Explorer is complemented' identifies the GEP Toolbox as the input-data component.
asrt_bulk_96f13f44b7cdd75a,organisation,org_d669749a39dbc6b6,country_of_origin,ZA,src_c2df3e2d24c3763b,provider_claim_only,ai_assisted_research,batch_001_release_001,kaykluz,2026-08-02,,,Human reviewed. Source locator: Market overview states its South African and wider African purpose and access to a platform for buying and selling carbon credits and renewable-energy certificates.
asrt_bulk_970f41ad9fe6ab0b,product,prod_47d2aba604b42faf,name,GridOS Forecasting,src_c7616caa46f7a0c2,provider_claim_only,ai_assisted_research,batch_001_release_007,kaykluz,2026-08-02,,,Human reviewed. Source locator: Paragraph stating that the ICC platform was upgraded with GE Vernova's GridOS forecasting solution for VRE forecasting and ramping.
asrt_bulk_976c23d627b1dcf4,organisation,org_32b8d4d2ec475f59,country_of_origin,DE,src_02027067a2b6f47d,provider_claim_only,ai_assisted_research,batch_001_release_002,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Paragraphs dated April 19, 2012 stating successful go-live, remote meter reads, MDUS integration and continuous exchange with SAP for Utilities."
asrt_bulk_97787f49fdbd3c30,organisation,org_530820839614a2eb,website,https://www.esri.com/,src_1aba15c2ac9250fc,provider_claim_only,ai_assisted_research,batch_001_release_009,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Solution paragraph selecting ArcGIS Enterprise and Results paragraphs stating installation in 2018, portal deployment, dashboards and spatial analysis."
asrt_bulk_979b154b77ece151,organisation,org_ccaab0a9973b7404,headquarters_country,EG,src_ad5d15b92aa2776d,provider_claim_only,ai_assisted_research,batch_001_release_004,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Homepage 'Now live across Egypt' and feature sections describe the wallet, map, availability and session records."
asrt_bulk_97acaffc9365d085,product,prod_fcaaff4768a60d65,name,MAED,src_c884b377e1fc531b,public_source,ai_assisted_research,batch_001_release_007,kaykluz,2026-08-02,,,Human reviewed. Source locator: Model Integration / IMPACCT Framework paragraph identifies MAED for energy-demand assessments.
asrt_bulk_97ec4f0c8d702f71,organisation,org_3684c370a0486cf0,origin_classification,africa_built,src_05e838c776926403,independently_evidenced,ai_assisted_research,batch_001_release_008,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Project heading and summary identify SolarFlow, Burkina Faso and its monitoring, automation and optimisation functions."
asrt_bulk_97f38cd62bec300a,product,prod_76e1cb9631e5da42,description,Mobile application for locating ARC Ride battery-swapping cabinets in Nairobi.,src_1fd4de155f438bff,provider_claim_only,ai_assisted_research,batch_001_release_003,kaykluz,2026-08-02,,,Human reviewed. Source locator: FAQ answer to 'Where can I swap batteries' states that cabinets are deployed across Nairobi and can be found using the mobile app.
asrt_bulk_97fd165d35a48cef,product,prod_37d006103d63d180,sector_id,sector_markets_finance_carbon,src_c884b377e1fc531b,public_source,ai_assisted_research,batch_001_release_006,kaykluz,2026-08-02,,,Human reviewed. Source locator: IMPACCT Framework finance paragraph identifies FinTrack as the source of financing terms.
asrt_bulk_98320612c02eeedf,product,prod_27402d8bb06c6333,primary_category_id,cat_ci_behind_meter,src_4319a4161634cca0,provider_claim_only,ai_assisted_research,batch_001_release_001,kaykluz,2026-08-02,,,Human reviewed. Source locator: Section 'How Does Aspire Use SHYFT Technology?' and the 'Impact Hub & Google Launch Pad' fully deployed project block.
asrt_bulk_986e4702b79f4e9f,product,prod_f3d9dc4a77ea4cab,lifecycle_status,active,src_0b7158369b815d9f,provider_claim_only,ai_assisted_research,batch_001_release_002,kaykluz,2026-08-02,,,Human reviewed. Source locator: Presentation summary under '2022 – AVEVA PI World – Amsterdam – Power Generation'.
asrt_bulk_98a22fe16a63599e,product,prod_5ace380c4742b933,sector_id,sector_distributed_energy_access,src_afd975f932305487,provider_claim_only,ai_assisted_research,batch_001_release_001,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Introduction: the Elon Smart Water Solution includes hardware, a mobile app and a cloud services platform; About page states the IP and manufacturing are South African."
asrt_bulk_9910ab13ef752c27,product,prod_7ec0014d7e86dba9,access_model,commercial,src_8ad2a6fd5ad32af1,independently_evidenced,ai_assisted_research,batch_001_release_001,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Opening two paragraphs identify Growthpoint's South African e-co2 initiative, Fuel Switch partnership and blockchain REC exchange rollout."
asrt_bulk_995368b8c2ec99bc,product,prod_5a6f083895aef158,website,https://citiqprepaid.co.za/,src_5d32c0903dfe6e9c,provider_claim_only,ai_assisted_research,batch_001_release_011,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Sections 'Download the Citiq app' and 'Manage your utilities on the go', plus the statement that the technology is locally built in South Africa."
asrt_bulk_99680783ce791b53,organisation,org_530820839614a2eb,name,Esri,src_1aba15c2ac9250fc,provider_claim_only,ai_assisted_research,batch_001_release_009,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Solution paragraph selecting ArcGIS Enterprise and Results paragraphs stating installation in 2018, portal deployment, dashboards and spatial analysis."
asrt_bulk_998c78977695308d,organisation,org_d1bdcd4f66807716,origin_classification,public_or_open_infrastructure,src_978f6fdd465962a6,provider_claim_only,ai_assisted_research,batch_001_release_006,kaykluz,2026-08-02,,,Human reviewed. Source locator: README introduction and cited paper identify the open model and its demonstration in Africa.
asrt_bulk_99a100b5b860870f,organisation,org_b4e978f005016067,origin_classification,public_or_open_infrastructure,src_c884b377e1fc531b,public_source,ai_assisted_research,batch_001_release_001,kaykluz,2026-08-02,,,Human reviewed. Source locator: IMPACCT Framework paragraph identifies PathCalc for interactively visualising carbon emissions.
asrt_bulk_99efed86523656f3,product,prod_4c1eb1c96a6e5afa,name,OSeMOSYS Global,src_006b50f09716afd0,provider_claim_only,ai_assisted_research,batch_001_release_006,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Opening description identifies the software as an open-source, open-data model generator for any geographic subset of the globe."
asrt_bulk_9a3124a80ea49fd2,organisation,org_a08b81b7f5f0b23a,website,https://www.solarmd.com/,src_8663e6ac3734b42a,provider_claim_only,ai_assisted_research,batch_001_release_008,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Sections 'EMS Software | Monitoring & Control', 'Key functionalities' and FAQs; Solar MD contact page identifies Cape Town as the Africa head office."
asrt_bulk_9a9a1b4707e7bd93,deployment,dep_621d5c7586b993f8,lifecycle_status,historical,src_a1861482fff6a50d,independently_evidenced,ai_assisted_research,batch_001_release_003,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Sections 'Connecting Displaced Communities' and 'Powering Business', especially the introduction of SparkMeter prepaid meters and transfer of remaining connections to BECO."
asrt_bulk_9ab24fb811c51ff5,organisation,org_6813554323495fa0,country_of_origin,ZA,src_25c2a0a72ca484b2,provider_claim_only,ai_assisted_research,batch_001_release_012,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Sections 'Smart Metering & Energy Trading Solutions' and 'Smart Metering', especially the internally built meter-management ecosystem paragraph."
asrt_bulk_9ad8518a643683f5,deployment,dep_6c7d4295f3f84919,customer_disclosure,named,src_1aba15c2ac9250fc,provider_claim_only,ai_assisted_research,batch_001_release_009,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Solution paragraph selecting ArcGIS Enterprise and Results paragraphs stating installation in 2018, portal deployment, dashboards and spatial analysis."
asrt_bulk_9b54d10fd1e32298,product,prod_7ca64cacd469d465,sector_id,sector_commercial_industrial,src_c563b254a72836d5,provider_claim_only,ai_assisted_research,batch_001_release_007,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Sections 'What is SOLINK Core?' and 'How SOLINK Core Works', steps 01 through 04."
asrt_bulk_9c13ba279c647d05,organisation,org_e7a91741bca86f28,origin_classification,africa_founded_global_hq,src_d20623b62099ccd7,provider_claim_only,ai_assisted_research,batch_001_release_003,kaykluz,2026-08-02,,,Human reviewed. Source locator: Sections 'ATC&C Loss Detection & Resolution' and 'How it works'.
asrt_bulk_9c47a1adbf6ebd83,deployment,dep_5dafb03405e9b7a4,customer_disclosure,named,src_36ff3d019dab7c6f,provider_claim_only,ai_assisted_research,batch_001_release_009,kaykluz,2026-08-02,,,Human reviewed. Source locator: Overview paragraphs identifying Kazang Solar as a Zambian PAYGo solar distributor and stating it adopted PaygOps in late 2022.
asrt_bulk_9c8597d20dd27b8a,product,prod_63cceeebf437dc69,organisation_id,org_c60ee59766bb7296,src_d4d68c56788ce4d7,customer_confirmed,ai_assisted_research,batch_001_release_008,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Project at a Glance, Solution and How It Works sections name eThekwini, Plentify HEMS, virtual-power-plant functions and the early-pilot status."
asrt_bulk_9c8d410ccd700aee,product,prod_4862d10385138cf5,name,D-REC Platform,src_4b7adae0776349b3,provider_claim_only,ai_assisted_research,batch_001_release_001,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Key Features sections describe generation validation, device management, certificate tokens and eligible mini-grid and solar-home-system devices."
asrt_bulk_9d2f5eeb51904fe2,product,prod_31c98189497128c4,description,Web application for locating battery-swap stations with battery availability and dynamic routing.,src_0b2d11046a03402c,provider_claim_only,ai_assisted_research,batch_001_release_005,kaykluz,2026-08-02,,,"Human reviewed. Source locator: How It Works and Key Features sections name the web app, station location, IoT health monitoring and dynamic routing; contact section identifies Nairobi."
asrt_bulk_9d3c5f24fdf32799,product,prod_2cb981c2e4d76c28,sector_id,sector_power_utilities,src_0e2b17c179cb2014,provider_claim_only,ai_assisted_research,batch_001_release_012,kaykluz,2026-08-02,,,Human reviewed. Source locator: Data Centre > Meter Data Manager and Vending Gateway sections.
asrt_bulk_9d5bbffd3946951f,product,prod_8d5f9abcd9decdc8,organisation_id,org_cdc655096c67d97e,src_cdecc55785a2e84f,provider_claim_only,ai_assisted_research,batch_001_release_006,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Sections 'This is the actual product', 'Engineering Studio', 'Yield and simulation', 'How a deal moves' and footer legal registration details."
asrt_bulk_9dd1ff86eeeb70c1,product,prod_f63dd1268b6e12c7,primary_category_id,cat_emobility_battery_networks,src_0aeaf7bbb4111bf3,provider_claim_only,ai_assisted_research,batch_001_release_004,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Application feature bullet states it locates, organises and pays for charging; page reports more than 100 charging points in Morocco."
asrt_bulk_9dfb3a7e133e3a45,product,prod_596ed16f715fb870,sector_id,sector_power_utilities,src_25c2a0a72ca484b2,provider_claim_only,ai_assisted_research,batch_001_release_012,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Sections 'Smart Metering & Energy Trading Solutions' and 'Smart Metering', especially the internally built meter-management ecosystem paragraph."
asrt_bulk_9e06cdb6c58b6c62,deployment,dep_91df12effd6080a3,lifecycle_status,active,src_d151cbedc6c4759e,provider_claim_only,ai_assisted_research,batch_001_release_008,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Daystar Power case block: Nigeria, Ghana, Togo and Senegal; 200+ sites; customer quotation describing AMMP as an operations tool."
